f,mag,re,im
8037,90.80557566,62.030799,-66.316156
8038,95.53886169,24.272289,-92.404167
8039,120.5507777,24.511228,-118.032579
8040,205.2383789,31.180788,-202.855985
8041,224.5660552,38.810896,-221.186861
8042,207.1609353,54.624149,-199.829566
8043,196.4415334,16.006763,-195.788303
8044,184.4925059,-27.365761,-182.451637
8045,154.3955343,-28.698481,-151.704905
8046,209.6204103,-37.653785,-206.210836
8047,179.38512,-103.132543,-146.774316
8048,229.2206492,-128.534752,-189.79179
8049,152.0675882,-126.022549,-85.105044
8050,159.9838608,-131.773452,-90.722616
8051,94.80134906,-69.340865,-64.64627
8052,80.03683681,-69.190879,-40.230803
8053,26.21873979,-18.44087,-18.637506
8054,37.41113869,0.238257,-37.41038
8055,24.00342612,-21.846,-9.94569
8056,95.93905556,58.243097,-76.236763
8057,109.2816671,89.352042,-62.918164
8058,114.1192896,77.238092,-84.008865
8059,196.7125113,108.152136,-164.313504
8060,184.4367996,105.777421,-151.08961
8061,208.4422082,85.099892,-190.27917
8062,191.3630673,47.930276,-185.263359
8063,213.5478471,32.084468,-211.123826
8064,214.7437824,-57.825575,-206.811738
8065,178.0198744,-21.870617,-176.67131
8066,182.2393132,-61.932038,-171.393086
8067,171.6447295,-58.01252,-161.54399
8068,198.9958637,-97.916453,-173.238916
8069,157.4132348,-115.789657,-106.638088
8070,104.9817329,-96.131639,-42.188532
8071,73.39921725,-69.321544,-24.124026
8072,84.75110895,-67.893582,-50.726837
8073,63.49959071,-43.730753,-46.041495
8074,35.24177212,7.753337,-34.378311
8075,52.62090985,10.540226,-51.554474
8076,87.0216284,49.315581,-71.698935
8077,99.71382412,60.140292,-79.536105
8078,135.8537602,72.668397,-114.784791
8079,166.4214792,84.816974,-143.185857
8080,192.581933,82.370989,-174.077055
8081,244.6040863,96.396183,-224.808663
8082,229.1086408,80.431467,-214.526335
8083,223.3611423,34.758054,-220.640154
8084,224.0707684,27.7624,-222.344234
8085,188.6284914,-6.071797,-188.530743
8086,211.1879848,-112.338627,-178.83064
8087,208.9436908,-90.627178,-188.266249
8088,214.3705687,-150.615422,-152.544208
8089,154.8157607,-63.094465,-141.375416
8090,192.7541499,-157.063936,-111.736665
8091,109.6613115,-75.805132,-79.24131
8092,94.74895911,-52.868215,-78.627712
8093,45.35890774,-38.337013,-24.242606
8094,51.05615788,-17.017979,-48.136469
8095,69.69049952,65.763609,-23.063249
8096,107.5171242,67.075595,-84.028546
8097,127.1687334,76.802541,-101.357074
8098,155.1734614,97.393215,-120.803
8099,201.0946206,96.394981,-176.48528
8100,207.2305308,88.437669,-187.412037
8101,220.1288269,63.923326,-210.643084
8102,207.1581827,61.94032,-197.681333
8103,230.9012164,0.894177,-230.899485
8104,192.6368337,-33.425103,-189.714818
8105,226.4943906,-52.174488,-220.403112
8106,224.6255477,-62.16473,-215.852225
8107,252.6106953,-150.397478,-202.960001
8108,229.0551241,-117.783391,-196.451833
8109,170.3290964,-113.238546,-127.23613
8110,135.7612956,-103.393115,-87.982914
8111,134.7316654,-101.056534,-89.107792
8112,84.27684332,-62.420244,-56.624195
8113,139.8456284,-86.897545,-109.570144
8114,110.4508725,-28.762135,-106.640212
8115,181.1220517,48.642706,-174.468005
8116,142.2115539,57.249967,-130.178982
8117,178.91373,101.091125,-147.616758
8118,200.5257618,109.096188,-168.251606
8119,266.0727181,164.786467,-208.902158
8120,245.1282497,137.318591,-203.055321
8121,227.7451919,115.158052,-196.485357
8122,261.4979098,66.947025,-252.783015
8123,253.3543519,66.939679,-244.351196
8124,233.2758288,-16.489864,-232.692279
8125,272.0866472,-63.7324,-264.517154
8126,248.9024512,-20.217463,-248.079996
8127,214.3000515,-80.933791,-198.429417
8128,186.7673697,-76.566312,-170.351549
8129,191.385025,-113.548894,-154.061275
8130,122.4564834,-98.133359,-73.249124
8131,141.6074275,-108.68452,-90.776311
8132,111.6724999,-88.368351,-68.277242
8133,68.53661956,8.675973,-67.985261
8134,96.1821343,-1.68754,-96.167329
8135,137.8361127,59.850042,-124.164272
8136,101.9627422,92.529499,-42.833312
8137,177.9192418,115.481985,-135.34832
8138,204.97613,137.542487,-151.977887
8139,196.7929428,127.067,-150.271221
8140,253.1590121,113.001552,-226.539477
8141,274.0963241,91.263539,-258.456498
8142,281.4079401,60.149115,-274.904552
8143,253.4220155,26.282841,-252.055411
8144,254.1048874,-22.828959,-253.077325
8145,247.5084454,-41.47357,-244.008962
8146,245.3917581,-35.19245,-242.855114
8147,249.1686745,-132.412095,-211.073602
8148,238.3775568,-142.645622,-190.987136
8149,187.9157648,-106.750472,-154.650158
8150,182.7317528,-142.64011,-114.213364
8151,156.529058,-113.039687,-108.274536
8152,140.3370476,-43.467746,-133.435535
8153,93.72855623,-24.945542,-90.348006
8154,95.95755507,40.043262,-87.203151
8155,110.4483737,35.807448,-104.482869
8156,118.6581817,92.151351,-74.752208
8157,193.7677451,124.721851,-148.291601
8158,261.0487528,166.42816,-201.117177
8159,252.4452665,132.198534,-215.063154
8160,293.9453428,119.958266,-268.354018
8161,307.7426604,128.467317,-279.645657
8162,289.8420378,55.840907,-284.412025
8163,258.6746063,34.139011,-256.411934
8164,246.8835381,-19.332122,-246.125477
8165,292.1079849,-8.323443,-291.989375
8166,288.4893315,-105.16144,-268.639472
8167,262.3239852,-104.700605,-240.523713
8168,258.3233489,-130.065779,-223.190156
8169,212.3534149,-147.230726,-153.026423
8170,199.0240605,-113.99211,-163.145259
8171,160.8628254,-111.698995,-115.75916
8172,116.0451988,-78.390821,-85.564989
8173,82.18426002,-27.290198,-77.52095
8174,144.1196913,31.376722,-140.66267
8175,123.2984805,38.984556,-116.973158
8176,133.4238244,102.770262,-85.089307
8177,198.8229485,111.348146,-164.718412
8178,220.7939541,131.345157,-177.477942
8179,270.889455,146.903526,-227.597124
8180,287.9178262,88.171662,-274.084718
8181,318.4369643,102.361969,-301.536279
8182,325.6985831,96.184307,-311.172213
8183,350.4596571,61.707507,-344.984282
8184,264.4310186,-4.439911,-264.393742
8185,296.5269692,-25.673584,-295.413457
8186,265.0446034,-42.080017,-261.68285
8187,235.3238042,-103.737933,-211.224369
8188,230.2128141,-160.250834,-165.280398
8189,254.4574809,-151.909424,-204.137543
8190,204.8240663,-107.104821,-174.589391
8191,151.1008866,-95.726478,-116.909877
8192,109.1997688,-57.519338,-92.823032
8193,73.91452129,-8.814635,-73.387047
8194,127.1937,22.010749,-125.274755
8195,125.1957191,31.639344,-121.131829
8196,139.6329323,95.84432,-101.544188
8197,239.2843073,115.333632,-209.654795
8198,250.4043275,116.523281,-221.640818
8199,304.2192797,157.710895,-260.14735
8200,357.5575733,153.519841,-322.92271
8201,399.9491452,162.042943,-365.652025
8202,330.559825,95.723991,-316.396453
8203,316.5298182,52.647686,-312.120725
8204,862.1437243,19.2145,-861.929582
8205,338.501467,-111.616485,-319.570029
8206,338.9995162,-152.5199,-302.751304
8207,350.4393838,-183.283301,-298.68879
8208,302.0389313,-167.479311,-251.352733
8209,258.481899,-155.559007,-206.432283
8210,213.5106803,-163.310231,-137.537555
8211,111.3719604,-82.555442,-74.755017
8212,112.8805241,-59.405896,-95.984125
8213,77.96653578,-31.666876,-71.24598
8214,109.7791587,26.581705,-106.512331
8215,138.2251905,11.986775,-137.704468
8216,194.423112,78.082757,-178.054569
8217,302.1076527,130.528187,-272.454448
8218,323.5189743,171.588556,-274.266101
8219,379.9367232,187.714883,-330.325652
8220,364.8282904,141.092914,-336.440888
8221,322.9125586,121.041766,-299.368354
8222,388.5566221,90.612199,-377.843457
8223,366.4335531,55.011584,-362.280657
8224,424.526769,-17.72199,-424.156703
8225,356.1793428,-61.177449,-350.886084
8226,371.6147178,-104.903164,-356.500806
8227,364.2006061,-150.791411,-331.51777
8228,246.1253314,-147.187479,-197.265113
8229,267.3563567,-162.265066,-212.484046
8230,269.5108524,-148.680271,-224.789405
8231,196.6631964,-122.493479,-153.856298
8232,167.8757564,-90.990074,-141.078262
8233,156.3338452,-44.401704,-149.89583
8234,157.7134936,7.269906,-157.545849
8235,173.1451823,82.098845,-152.443543
8236,243.2577955,175.451944,-168.496203
8237,298.8500982,146.654709,-260.391585
8238,323.289846,189.002737,-262.286656
8239,394.2572163,179.531412,-351.008867
8240,380.3825614,167.51582,-341.510385
8241,423.4570717,152.940804,-394.8734
8242,455.009597,95.816123,-444.806704
8243,401.2898568,13.685158,-401.056437
8244,425.5116216,-19.310934,-425.073203
8245,398.143415,-98.279536,-385.822902
8246,348.9287062,-118.931129,-328.034493
8247,356.7132881,-128.236604,-332.865954
8248,326.447451,-177.436557,-274.014975
8249,316.64797,-176.171337,-263.115178
8250,265.4115762,-168.588696,-204.990625
8251,218.4827205,-119.870032,-182.663282
8252,139.207955,-67.883485,-121.534716
8253,159.3584266,-6.471561,-159.226967
8254,151.9911209,63.791891,-137.956136
8255,173.0189359,57.889341,-163.04716
8256,227.0464866,110.639098,-198.265219
8257,294.2630458,134.434001,-261.759889
8258,364.032307,179.017363,-316.973665
8259,442.6947504,223.027823,-382.40977
8260,422.407365,145.143093,-396.68812
8261,480.6127432,118.785427,-465.702299
8262,450.4124865,100.817493,-438.984329
8263,454.5563612,50.996997,-451.686608
8264,476.2306074,-30.719175,-475.238807
8265,433.6482812,-83.639393,-425.505915
8266,455.6041198,-165.828443,-424.353675
8267,382.7076986,-175.686891,-339.998969
8268,362.0597062,-143.036552,-332.60754
8269,340.7606304,-179.689734,-289.533084
8270,310.7600619,-210.971869,-228.172493
8271,247.503661,-168.957746,-180.862772
8272,219.3277623,-122.565768,-181.885403
8273,211.3099464,-78.642921,-196.130529
8274,233.7561366,37.867064,-230.66863
8275,285.9087513,149.202354,-243.890286
8276,294.4976631,146.421121,-255.518549
8277,353.5251455,158.510359,-315.997618
8278,407.8979049,212.772689,-348.006442
8279,458.2428483,190.373828,-416.826479
8280,498.7199321,227.280512,-443.920195
8281,494.6091837,101.634301,-484.054453
8282,519.3280475,62.561273,-515.546029
8283,509.2013741,31.024134,-508.255391
8284,497.5369889,5.302351,-497.508734
8285,449.1728837,-71.179941,-443.49712
8286,440.0715755,-108.009161,-426.611079
8287,367.9082069,-176.142059,-323.002204
8288,402.4172568,-216.423745,-339.264515
8289,409.62427,-236.905403,-334.167432
8290,383.834091,-238.420305,-300.806196
8291,317.1002291,-171.442815,-266.758161
8292,258.4109876,-117.026327,-230.39331
8293,282.6716501,10.242848,-282.48601
8294,313.2047248,95.990026,-298.132713
8295,289.2130786,133.362498,-256.6294
8296,361.8221354,228.876507,-280.233478
8297,392.5701216,237.397064,-312.656256
8298,420.8763479,200.796905,-369.888501
8299,479.8589235,160.301752,-452.291869
8300,519.7136837,166.24796,-492.406264
8301,598.780668,139.367787,-582.335735
8302,559.7411543,82.925771,-553.564338
8303,588.0272906,43.882804,-586.38758
8304,568.2048662,-14.124897,-568.029275
8305,511.8635857,-113.520474,-499.116652
8306,473.5534124,-151.087603,-448.804379
8307,482.8702181,-244.670377,-416.293231
8308,440.7076429,-268.466278,-349.498332
8309,396.1255682,-218.794264,-330.218921
8310,358.36733,-196.758618,-299.521601
8311,310.2731522,-150.677032,-271.230273
8312,262.5164912,-73.403123,-252.045412
8313,282.1208405,-26.138141,-280.907398
8314,269.4002525,4.508276,-269.362528
8315,329.1023766,142.84928,-296.483486
8316,388.2806788,148.751691,-358.656967
8317,472.9098345,201.632407,-427.771065
8318,535.0728099,266.318321,-464.087776
8319,573.2774336,237.743755,-521.655943
8320,593.7907358,211.644668,-554.791828
8321,636.5870324,133.352011,-622.463084
8322,626.770055,117.651038,-615.628894
8323,642.7588036,30.689396,-642.025732
8324,616.0267193,-86.960867,-609.857956
8325,617.1886153,-86.900454,-611.040177
8326,559.0053126,-176.305047,-530.474759
8327,531.3606382,-239.414223,-474.367956
8328,518.7149983,-223.542476,-468.074792
8329,474.9214923,-263.78569,-394.927251
8330,402.8215971,-206.94008,-345.602434
8331,367.8048314,-208.027854,-303.32294
8332,387.2338311,-153.535339,-355.495344
8333,295.2028931,-28.62261,-293.812005
8334,369.436081,81.049048,-360.435944
8335,395.3580221,133.194952,-372.245981
8336,458.8961406,195.774826,-415.039619
8337,517.9129183,170.721792,-488.966114
8338,569.0778179,251.772307,-510.353082
8339,663.3968645,280.28061,-601.28045
8340,688.5623492,205.630453,-657.140948
8341,744.1445277,168.354777,-724.850155
8342,712.827406,114.673862,-703.543045
8343,727.8589622,49.795545,-726.153615
8344,707.1685524,-70.864788,-703.608942
8345,687.9714995,-86.730194,-682.482716
8346,611.5154304,-191.529156,-580.747539
8347,619.9523084,-264.258516,-560.810397
8348,607.7907333,-279.737455,-539.589225
8349,540.1528053,-261.604958,-472.575813
8350,444.8021525,-257.311594,-362.821855
8351,419.9563089,-186.460144,-376.292328
8352,367.0503595,-97.111897,-353.970685
8353,367.2350794,-3.98098,-367.213501
8354,398.0653771,72.332462,-391.438449
8355,492.6524502,173.939344,-460.924659
8356,557.0218272,216.236483,-513.337218
8357,619.5958313,281.458787,-551.978211
8358,684.8153587,284.153637,-623.08008
8359,801.5539015,291.559112,-746.647133
8360,773.0070632,233.42664,-736.920568
8361,809.6264272,191.757481,-786.590122
8362,826.5744268,101.968839,-820.260714
8363,811.8176115,38.996582,-810.880448
8364,815.8244517,-132.250455,-805.033759
8365,771.826765,-183.560847,-749.681246
8366,745.8419524,-227.273302,-710.371075
8367,692.9747898,-280.028728,-633.875359
8368,635.5108116,-277.787389,-571.583903
8369,550.3226043,-256.860508,-486.700779
8370,506.7020003,-276.558003,-424.573419
8371,492.7799007,-231.368509,-435.086938
8372,470.2558255,-161.979113,-441.478548
8373,475.7610845,-40.893631,-474.000338
8374,583.8598936,95.715147,-575.960924
8375,639.4717192,230.790562,-596.372196
8376,721.4983217,369.966059,-619.423073
8377,754.2669723,391.476717,-644.720595
8378,822.7657254,445.83554,-691.501345
8379,815.3593854,347.423555,-737.636632
8380,1547.346681,256.748896,-1525.897033
8381,833.0042209,142.802716,-820.672539
8382,869.5306912,34.747767,-868.836127
8383,950.2431157,-85.702421,-946.370474
8384,938.2521356,-203.425751,-915.933968
8385,914.2019804,-223.67792,-886.41607
8386,904.7898223,-288.230838,-857.652381
8387,820.1839112,-293.663448,-765.809002
8388,711.1187827,-272.782967,-656.718643
8389,681.8117022,-345.192424,-587.970567
8390,624.978959,-316.961582,-538.640933
8391,541.48023,-217.166996,-496.023523
8392,475.6216659,-135.656971,-455.865282
8393,551.4096884,-48.130032,-549.305147
8394,592.9773198,84.865784,-586.872985
8395,680.8643,203.108307,-649.863994
8396,807.948869,302.498976,-749.183385
8397,872.1859556,334.437248,-805.518509
8398,965.9826354,320.420856,-911.2919
8399,1053.964465,365.003793,-988.743306
8400,1089.373934,246.887975,-1061.028697
8401,1096.076335,198.301082,-1077.988874
8402,1104.320239,117.436975,-1098.058171
8403,1080.269259,1.42717,-1080.268316
8404,1061.588059,-95.394979,-1057.293245
8405,1008.388492,-244.915828,-978.194044
8406,936.4904355,-299.144147,-887.427245
8407,905.9098017,-329.34799,-843.920891
8408,849.9738149,-368.360699,-766.00645
8409,806.0113913,-411.854929,-692.841887
8410,726.9678029,-300.579172,-661.917176
8411,659.5196153,-224.855415,-620.004972
8412,657.1697937,-144.428353,-641.102635
8413,646.2730253,28.732695,-645.633995
8414,728.0384515,153.735709,-711.621612
8415,839.0501559,220.629564,-809.523168
8416,954.1729365,330.589426,-895.07353
8417,1054.085566,350.354655,-994.156927
8418,1147.03032,383.024286,-1081.1896
8419,1192.0137,382.944608,-1128.826864
8420,1286.275905,344.921426,-1239.167024
8421,1266.720433,228.591755,-1245.92394
8422,1240.456406,122.894527,-1234.353689
8423,1219.37561,-10.810265,-1219.32769
8424,1204.327418,-145.545824,-1195.50029
8425,1156.158931,-256.370264,-1127.376495
8426,1101.094167,-364.808532,-1038.90476
8427,1091.485892,-393.470344,-1018.09751
8428,972.8937885,-448.015117,-863.599895
8429,920.3854097,-400.921496,-828.47526
8430,854.1776299,-340.128842,-783.537998
8431,775.9084708,-230.887543,-740.759676
8432,820.8683455,-147.143069,-807.572757
8433,852.3023244,16.864509,-852.135459
8434,948.6440039,145.362616,-937.440748
8435,1029.790085,266.354071,-994.747771
8436,1178.197424,378.00922,-1115.911376
8437,1295.123275,419.621955,-1225.259855
8438,1373.047691,439.804108,-1300.704543
8439,1444.933629,422.382536,-1381.819882
8440,1522.583954,335.354842,-1485.193262
8441,1529.858318,209.564035,-1515.437029
8442,1467.716895,108.343264,-1463.712616
8443,1473.686646,-29.656651,-1473.388209
8444,1385.078494,-171.712757,-1374.39338
8445,1328.989157,-312.489543,-1291.72848
8446,1265.546036,-348.929217,-1216.49298
8447,1215.997773,-479.77275,-1117.348957
8448,1194.108274,-520.950624,-1074.478952
8449,1104.218915,-445.090541,-1010.541351
8450,1034.02453,-368.806364,-966.016871
8451,986.3894242,-242.971708,-955.996258
8452,1012.468108,-123.885042,-1004.860272
8453,1056.079462,25.949622,-1055.760601
8454,1183.038011,215.142346,-1163.311096
8455,1313.213837,284.915291,-1281.93364
8456,1477.974223,392.249377,-1424.973063
8457,1616.322437,488.221886,-1540.823679
8458,1723.048645,483.35432,-1653.863729
8459,1762.469705,450.482596,-1703.926316
8460,1801.460272,362.278516,-1764.656734
8461,1747.354549,264.825633,-1727.169738
8462,1737.558054,43.736917,-1737.007505
8463,1686.617474,-143.758295,-1680.47971
8464,1721.688058,-334.167217,-1688.947021
8465,1708.67505,-518.548142,-1628.090369
8466,1713.026981,-590.709364,-1607.956431
8467,1648.806415,-592.45012,-1538.689523
8468,1594.833914,-510.708206,-1510.851529
8469,1505.235314,-429.69986,-1442.598829
8470,1355.741681,-259.52141,-1330.670562
8471,1334.5096,-111.917487,-1329.808388
8472,1304.240505,39.678379,-1303.636806
8473,1348.27692,175.921023,-1336.750705
8474,1513.118006,326.411266,-1477.491721
8475,1653.861424,394.773179,-1606.054715
8476,1841.847041,496.928851,-1773.545105
8477,2020.082202,547.565888,-1944.454603
8478,2152.673799,600.238414,-2067.29735
8479,2205.85166,529.551651,-2141.344576
8480,2216.815751,484.897035,-2163.133593
8481,2183.506492,292.290123,-2163.854682
8482,2122.310046,128.171964,-2118.436187
8483,2048.974275,-95.729677,-2046.736771
8484,1972.410918,-256.079982,-1955.716716
8485,1926.89217,-405.563045,-1883.728232
8486,1836.769795,-507.949255,-1765.137625
8487,1799.545449,-565.962845,-1708.230043
8488,1731.870713,-592.406552,-1627.399964
8489,1638.010861,-495.484378,-1561.273458
8490,1661.379469,-435.889027,-1603.178872
8491,1673.625496,-241.174925,-1656.157286
8492,1755.817671,-124.768454,-1751.379036
8493,1901.24206,110.294598,-1898.040166
8494,2101.083639,293.543284,-2080.47706
8495,2270.267587,453.417724,-2224.528553
8496,2434.477336,617.558639,-2354.846328
8497,2587.927356,651.013892,-2504.705354
8498,2718.450808,641.611875,-2641.648916
8499,2759.598423,598.139184,-2693.995726
8500,2789.409256,461.564837,-2750.956542
8501,2722.578291,326.67927,-2702.908286
8502,2598.163447,99.134544,-2596.271488
8503,2530.15124,-113.579992,-2527.600618
8504,2413.945881,-307.198722,-2394.319039
8505,2305.231258,-488.624414,-2252.850935
8506,2241.03901,-596.594569,-2160.169152
8507,2199.608886,-665.959115,-2096.372512
8508,2144.085815,-617.928609,-2053.111837
8509,2156.00041,-590.546821,-2073.545809
8510,2168.885084,-440.332802,-2123.715972
8511,2286.569272,-236.786006,-2274.276022
8512,2404.387727,-54.696418,-2403.765513
8513,2624.193576,164.783606,-2619.014755
